img_name,img_class,img_bbox,seg_class,seg_obj,bbox_label
2011_000991,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['404', '199', '375', '103'], ['493', '367', '375', '63'], ['370', '305', '204', '43'], ['309', '189', '213', '14'], ['152', '62', '319', '159'], ['63', '1', '370', '123'], ['63', '25', '293', '213'], ['188', '154', '230', '159'], ['88', '56', '228', '157'], ['156', '100', '278', '132']]",,,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2011_003188,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['499', '4', '163', '1'], ['423', '196', '375', '125']]",,,"['sofa', 'person']"
2012_000982,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['297', '228', '271', '167'], ['102', '73', '245', '182']]",,,"['person', 'person']"
2011_000496,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['242', '194', '278', '201'], ['346', '270', '250', '180'], ['240', '194', '252', '178']]",,,"['motorbike', 'car', 'person']"
2012_000919,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['275', '100', '479', '85']]",,,['person']
2010_000118,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['225', '68', '312', '20']]",,,['cat']
2010_005405,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['248', '1', '375', '76'], ['500', '234', '375', '43']]",,,"['person', 'person']"
2008_007746,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['236', '90', '500', '305'], ['105', '93', '276', '262'], ['67', '104', '159', '229'], ['8', '95', '102', '211'], ['126', '72', '151', '102'], ['103', '73', '127', '117'], ['73', '63', '106', '119'], ['35', '74', '68', '118']]",,,"['motorbike', 'motorbike', 'motorbike', 'motorbike', 'person', 'person', 'person', 'person']"
2008_008021,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['225', '187', '267', '237'], ['227', '155', '265', '216']]",,,"['bicycle', 'person']"
2007_009425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['210', '22', '343', '375']]",,,['person']
2008_004123,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['59', '32', '500', '292'], ['327', '151', '450', '227']]",,,"['person', 'chair']"
2012_000618,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['90', '23', '258', '146'], ['478', '347', '309', '143']]",,,"['person', 'person']"
2011_001961,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[['491', '5', '375', '247'], ['176', '96', '78', '35'], ['370', '129', '375', '36']]",,,"['boat', 'car', 'person']"
2010_002656,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['375', '79', '252', '1'], ['375', '1', '500', '1']]",,,"['bicycle', 'bicycle']"
2011_001811,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['500', '386', '375', '107'], ['422', '56', '200', '1']]",,,"['chair', 'sofa']"
2010_000526,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '375', '1']]",,,['car']
2010_004244,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['247', '1', '433', '120']]",,,['cat']
2009_001861,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['474', '37', '288', '32'], ['298', '216', '152', '80']]",,,"['car', 'person']"
2008_000619,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['276', '166', '351', '208'], ['82', '62', '201', '105'], ['364', '77', '445', '114'], ['1', '55', '56', '134']]",,,"['cat', 'car', 'car', 'car']"
2009_004686,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['357', '1', '334', '58']]",,,['bird']
2008_001494,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['104', '57', '243', '333'], ['160', '131', '326', '333']]",,,"['person', 'person']"
2009_004444,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['399', '26', '440', '220']]",,,['bicycle']
2009_003219,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['496', '18', '300', '76']]",,,['aeroplane']
2011_006375,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['230', '188', '327', '200']]",,,['person']
2010_000601,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['287', '237', '163', '129'], ['186', '167', '169', '138'], ['202', '182', '172', '140'], ['239', '176', '218', '151'], ['241', '164', '274', '165'], ['255', '202', '150', '142'], ['265', '205', '219', '149'], ['288', '212', '245', '161'], ['315', '228', '273', '172'], ['127', '74', '217', '150'], ['127', '69', '235', '158'], ['99', '1', '375', '219'], ['65', '1', '375', '291'], ['500', '345', '375', '292'], ['500', '296', '375', '233'], ['408', '261', '352', '202'], ['330', '176', '375', '249'], ['370', '309', '128', '67'], ['135', '62', '208', '66']]",,,"['diningtable', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'chair', 'pottedplant', 'pottedplant']"
2008_006912,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['90', '103', '497', '355'], ['208', '23', '328', '244']]",,,"['horse', 'person']"
2012_003987,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['415', '235', '369', '97'], ['257', '140', '365', '173'], ['139', '58', '410', '161']]",,,"['person', 'person', 'person']"
2010_001862,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[['88', '1', '235', '112'], ['482', '46', '375', '1'], ['456', '202', '375', '95'], ['312', '91', '375', '1']]",,,"['tvmonitor', 'person', 'chair', 'pottedplant']"
2011_004486,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['284', '210', '326', '131'], ['131', '61', '352', '131']]",,,"['person', 'person']"
2010_006238,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['270', '67', '468', '44']]",,,['person']
2008_005788,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['108', '83', '274', '375'], ['187', '116', '456', '344'], ['279', '56', '500', '269']]",,,"['person', 'person', 'sofa']"
2009_000817,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['478', '46', '230', '80']]",,,['aeroplane']
2012_001710,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '375', '13']]",,,['person']
2011_003858,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['102', '1', '375', '27']]",,,['person']
2010_004201,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['265', '172', '271', '218'], ['321', '229', '288', '238']]",,,"['bird', 'bird']"
2009_002203,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[['320', '113', '264', '134'], ['112', '102', '229', '181'], ['100', '26', '237', '172'], ['395', '372', '243', '213'], ['397', '372', '234', '196'], ['497', '476', '221', '204'], ['437', '416', '225', '209']]",,,"['bus', 'bus', 'bus', 'bicycle', 'person', 'car', 'motorbike']"
2008_000734,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['87', '67', '319', '401'], ['18', '12', '281', '457'], ['1', '72', '320', '457']]",,,"['person', 'person', 'sofa']"
2011_003907,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['320', '154', '229', '75']]",,,['person']
2012_001629,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['365', '276', '490', '234']]",,,['person']
2010_000691,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['135', '39', '308', '202'], ['500', '391', '301', '183'], ['246', '41', '299', '118'], ['324', '215', '292', '143'], ['416', '294', '301', '128']]",,,"['sofa', 'sofa', 'person', 'person', 'person']"
2010_000562,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['363', '106', '415', '109'], ['138', '51', '272', '123'], ['258', '161', '119', '1'], ['146', '1', '125', '1'], ['375', '354', '178', '64'], ['375', '345', '95', '28'], ['375', '340', '43', '7'], ['167', '131', '79', '1']]",,,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']"
2011_006933,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['299', '194', '228', '59']]",,,['person']
2011_003764,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['183', '15', '500', '227'], ['250', '196', '379', '223'], ['283', '256', '320', '231'], ['35', '4', '321', '264']]",,,"['person', 'person', 'person', 'person']"
2011_005433,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['249', '163', '292', '148']]",,,['person']
2008_005276,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['8', '361', '77', '461'], ['106', '300', '174', '482']]",,,"['bicycle', 'person']"
2008_007701,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['129', '247', '178', '344'], ['179', '279', '213', '329'], ['211', '304', '244', '345'], ['244', '296', '281', '335'], ['325', '229', '351', '254'], ['302', '190', '333', '240'], ['280', '285', '312', '332'], ['312', '304', '342', '343'], ['337', '297', '372', '341'], ['25', '200', '53', '242'], ['57', '243', '132', '461'], ['275', '250', '319', '285'], ['1', '316', '33', '432']]",,,"['pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'person', 'pottedplant', 'pottedplant']"
2008_007356,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[['27', '44', '334', '280'], ['1', '180', '28', '218'], ['1', '194', '24', '219']]",,,"['bus', 'person', 'motorbike']"
2012_000678,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['374', '53', '333', '17']]",,,['person']
2010_006817,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['316', '280', '187', '108'], ['212', '166', '237', '100']]",,,"['person', 'person']"
2011_003309,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['237', '207', '178', '124'], ['303', '261', '201', '121'], ['350', '322', '170', '126'], ['324', '302', '160', '125']]",,,"['person', 'person', 'person', 'person']"
2008_006041,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '75', '64', '244'], ['1', '195', '142', '375'], ['99', '284', '209', '375'], ['131', '35', '316', '207']]",,,"['person', 'dog', 'dog', 'dog']"
2010_001143,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['359', '337', '186', '132'], ['376', '356', '185', '132'], ['293', '282', '186', '126'], ['304', '94', '251', '85']]",,,"['person', 'person', 'person', 'train']"
2007_007318,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['21', '23', '46', '93']]",,,['person']
2008_008052,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '83', '437', '354']]",,,['horse']
2010_003743,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['362', '80', '358', '14']]",,,['bird']
2011_004050,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['264', '190', '221', '102']]",,,['person']
2008_004354,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['14', '115', '429', '384'], ['223', '39', '312', '265'], ['1', '165', '62', '236']]",,,"['horse', 'person', 'horse']"
2009_001707,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['472', '116', '352', '30'], ['255', '184', '193', '120']]",,,"['bus', 'person']"
2009_000525,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['349', '139', '375', '23']]",,,['person']
2008_002639,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['77', '185', '199', '424']]",,,['person']
2010_004954,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['286', '55', '497', '44']]",,,['cat']
2011_004303,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['171', '82', '324', '74']]",,,['person']
2011_006634,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['153', '36', '314', '131'], ['248', '168', '327', '129']]",,,"['person', 'person']"
2010_006382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '220', '375', '181']]",,,['person']
2011_000977,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['303', '222', '197', '96'], ['484', '431', '60', '30'], ['124', '100', '67', '38'], ['171', '153', '62', '28']]",,,"['person', 'person', 'person', 'person']"
2008_007106,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '113', '500', '371']]",,,['cat']
2011_004442,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['383', '2', '375', '2']]",,,['person']
2009_004332,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['354', '197', '500', '195'], ['375', '1', '499', '2']]",,,"['bottle', 'person']"
2012_004262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['219', '82', '458', '198']]",,,['person']
2008_008184,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['441', '245', '500', '348'], ['403', '294', '451', '362'], ['240', '316', '299', '375'], ['1', '330', '51', '375'], ['89', '116', '201', '375'], ['200', '103', '299', '375'], ['295', '131', '372', '375'], ['367', '135', '448', '375']]",,,"['pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'person', 'person', 'person', 'person']"
2012_002775,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['365', '95', '375', '57']]",,,['person']
2011_006812,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['196', '88', '136', '10']]",,,['person']
2009_004768,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['500', '86', '426', '98']]",,,['sheep']
2008_008526,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '152', '500', '375'], ['162', '232', '197', '338'], ['66', '138', '352', '375'], ['234', '141', '500', '375']]",,,"['sofa', 'bottle', 'person', 'person']"
2008_003521,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '36', '316', '305'], ['1', '40', '370', '335'], ['248', '108', '426', '335']]",,,"['dog', 'sofa', 'person']"
2011_006998,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['456', '131', '298', '1']]",,,['person']
2011_006570,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['333', '125', '465', '98']]",,,['person']
2011_004473,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['293', '224', '203', '105']]",,,['person']
2011_004647,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['160', '139', '163', '105']]",,,['person']
2009_004229,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['242', '97', '196', '67'], ['410', '180', '265', '137'], ['500', '320', '192', '1']]",,,"['dog', 'dog', 'chair']"
2010_001937,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['401', '1', '374', '68']]",,,['cow']
2010_006533,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['335', '275', '366', '193'], ['108', '59', '355', '223']]",,,"['person', 'person']"
2011_001962,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['442', '91', '259', '147']]",,,['aeroplane']
2011_002697,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['311', '76', '333', '1']]",,,['horse']
2010_006972,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['228', '96', '410', '104']]",,,['person']
2010_000860,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['169', '1', '500', '1']]",,,['train']
2011_000753,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['500', '68', '375', '152'], ['498', '1', '375', '156']]",,,"['chair', 'person']"
2008_006474,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['178', '128', '241', '284']]",,,['dog']
2008_004670,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['456', '191', '500', '283'], ['383', '160', '460', '254'], ['375', '139', '429', '230'], ['318', '134', '373', '216'], ['264', '131', '316', '210'], ['242', '125', '288', '166'], ['189', '128', '239', '188'], ['197', '115', '226', '142'], ['88', '117', '129', '164'], ['45', '116', '86', '166'], ['71', '149', '311', '312']]",,,"['chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'sofa']"
2011_006722,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['201', '1', '375', '118'], ['430', '335', '274', '105'], ['356', '283', '265', '120']]",,,"['person', 'person', 'person']"
2009_001323,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['298', '179', '313', '133']]",,,['horse']
2010_005886,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['237', '95', '272', '169']]",,,['cat']
2010_005608,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '89', '285', '1'], ['500', '289', '331', '183'], ['283', '14', '332', '110'], ['395', '319', '332', '279']]",,,"['bird', 'bird', 'bird', 'bird']"
2008_003452,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '42', '477', '307'], ['225', '33', '441', '136'], ['435', '48', '475', '138'], ['376', '45', '397', '95'], ['188', '44', '231', '85'], ['171', '44', '202', '89'], ['152', '47', '176', '89']]",,,"['car', 'car', 'person', 'person', 'person', 'person', 'person']"
2012_001491,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['344', '238', '266', '139']]",,,['person']
2008_008622,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['193', '1', '500', '267'], ['223', '59', '386', '136'], ['69', '254', '168', '358']]",,,"['sofa', 'dog', 'dog']"
2010_000299,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['277', '200', '244', '205']]",,,['bird']
2009_002615,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['292', '30', '202', '1']]",,,['cat']
2010_001305,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['358', '168', '375', '41'], ['500', '370', '339', '1'], ['251', '1', '375', '133'], ['500', '315', '284', '1']]",,,"['dog', 'chair', 'person', 'person']"
2011_006213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['405', '163', '375', '15']]",,,['person']
2008_004458,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['427', '65', '500', '295'], ['323', '124', '366', '144'], ['200', '119', '260', '141'], ['134', '116', '201', '139'], ['365', '127', '387', '144'], ['1', '125', '31', '150']]",,,"['car', 'car', 'car', 'car', 'car', 'car']"
2010_000382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['342', '1', '291', '95']]",,,['boat']
2012_004203,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['375', '1', '500', '45']]",,,['person']
2008_000473,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['54', '167', '189', '321'], ['1', '257', '345', '438'], ['115', '241', '309', '324'], ['87', '301', '335', '458']]",,,"['person', 'person', 'chair', 'chair']"
2008_003830,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['29', '23', '149', '218']]",,,['person']
2012_003909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['296', '172', '211', '107']]",,,['person']
2012_002922,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['336', '60', '500', '130']]",,,['person']
2011_004170,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['326', '115', '479', '35'], ['319', '288', '385', '281']]",,,"['person', 'person']"
2011_005242,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '333', '321', '40']]",,,['person']
2008_002649,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['1', '149', '313', '500'], ['95', '234', '215', '450'], ['1', '144', '101', '389'], ['47', '183', '333', '500']]",,,"['person', 'person', 'sofa', 'chair']"
2011_003308,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['411', '317', '375', '25']]",,,['person']
2010_006515,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['303', '28', '500', '163']]",,,['person']
2010_006883,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['478', '219', '375', '36']]",,,['person']
2012_002163,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['277', '106', '430', '125']]",,,['person']
2011_000213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['249', '11', '382', '16'], ['268', '1', '500', '72']]",,,"['chair', 'person']"
2012_000902,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['246', '137', '290', '16'], ['460', '240', '296', '101']]",,,"['person', 'person']"
2010_004656,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['489', '1', '490', '1']]",,,['dog']
